Frequency,Nominal,Min,Max
2270341.8726542946,-17.26829732372283,-17.6416426856141,-16.94941127678334
2323224.928368704,-17.361729077534555,-17.729454224803554,-17.04856611920952
2377339.7886916515,-17.453185706116408,-17.815415955240443,-17.14541656325689
2432715.146038376,-17.542734829604825,-17.89949103885241,-17.24008410854448
2489380.361156321,-17.63041609954496,-17.98161740150669,-17.332676588653158
2547365.4786925963,-17.71623980945565,-18.061712967341066,-17.423282424683855
2606701.2431240426,-17.800187359148286,-18.13968212992139,-17.511966110399346
2667419.115058363,-17.88221358452778,-18.215422938325226,-17.598765180564186
2729551.287914953,-17.96225081782542,-18.288834411504553,-17.683688865138464
2793130.7049942785,-18.04021438746343,-18.359823403221004,-17.766718549209315
2858191.0769448476,-18.116009127166006,-18.428310521375202,-17.847810042045424
2924766.899637044,-18.189536366605775,-18.49423474344225,-17.926897517291614
2992893.472453295,-18.26070084080751,-18.557556537387224,-18.00389883781152
3062606.9170042686,-18.32941699069573,-18.618259465315553,-18.07872184682075
3133944.196281033,-18.395614225979195,-18.67635038999676,-18.151271116126317
3206943.134253321,-18.45924086471925,-18.731858506279696,-18.221454610949003
3281642.4359243014,-18.520266624944103,-18.784833474947234,-18.289189766018527
3358081.7078524814,-18.578683695883747,-18.835342949506007,-18.354408562836042
3436301.479151631,-18.63450653904211,-18.88346976636978,-18.417061334838216
3516343.2229798534,-18.68777065091591,-18.92930902772353,-18.477119180689435
3598249.378529205,-18.738530557827204,-18.972965255282286,-18.534575010995738
3682063.373527514,-18.786857314670566,-19.014549741087777,-18.58944337083416
3767829.6472643376,-18.83283575328194,-19.054178174375917,-18.64175925877408
3855593.6741532623,-18.87656168365517,-19.091968584595854,-18.691576200664827
3945401.9878430385,-18.918139202237423,-19.128039610894536,-18.738963838560608
4037302.2058903384,-18.957678213494642,-19.162509087376424,-18.78400527100429
4131343.0550072137,-18.995292228601166,-19.195492919975607,-18.8267943408889
4227574.396896644,-19.031096470812933,-19.227104223288055,-18.86743302061493
4326047.25468987,-19.065206291354603,-19.25745268265822,-18.90602899839466
4426813.839999539,-19.09773588184799,-19.286644106831883,-18.942693528908173
4529927.580602984,-19.128797258181443,-19.314780138465963,-18.97753957839946
4635443.148770344,-19.158499484811557,-19.34195809288198,-19.010680269292703
4743416.4902525265,-19.186948106398305,-19.36827089905705,-19.042227611962577
4853904.85394438,-19.21424475419002,-19.39380712055509,-19.072291500258807
4966966.822238822,-19.24048689672417,-19.41865103765297,-19.10097894140086
5082662.3420879925,-19.265767707463816,-19.442882775164463,-19.12839348859508
5201052.756787928,-19.29017602542758,-19.46657864201164,-19.154634845024823
5322200.838503584,-19.313796388346347,-19.48986343162514,-19.179798609789238
5446170.821551471,-19.336709121175836,-19.512750091524126,-19.2039761392089
5573028.436457538,-19.358990465790054,-19.53530231995134,-19.227254500168716
5702840.944808367,-19.380712740321542,-19.557582566221992,-19.249716495486975
5835677.174914156,-19.401944518888797,-19.579650273766788,-19.271440744467967
5971607.558302404,-19.422750824374038,-19.60156209011865,-19.292501804690737
6110704.167061635,-19.443193328515683,-19.62337207209574,-19.31297032365016
